Timestamp,Open,High,Low,Close,Volume,OI
1674048492,81.405,81.405,81.405,81.405,77,3234033,
1674048495,81.41,81.41,81.41,81.41,1027,3234033,
1674048496,81.41,81.41,81.41,81.41,332,3234033,
1674048498,81.4075,81.41,81.4075,81.41,35,3234033,
1674048499,81.41,81.41,81.41,81.41,319,3234033,
1674048501,81.41,81.41,81.41,81.41,200,3234033,
1674048502,81.41,81.41,81.41,81.41,10,3234033,
1674048503,81.41,81.415,81.41,81.415,242,3234033,
1674048504,81.41,81.41,81.41,81.41,60,3234033,
1674048505,81.4175,81.4175,81.4175,81.4175,1062,3234033,
1674048508,81.415,81.415,81.415,81.415,650,3234033,
1674048510,81.4175,81.4175,81.4175,81.4175,59,3234033,
1674048511,81.4175,81.4175,81.4175,81.4175,51,3234033,
1674048512,81.415,81.415,81.415,81.415,1,3234033,
1674048513,81.4175,81.4175,81.4175,81.4175,5,3234033,
1674048515,81.4175,81.4175,81.4175,81.4175,37,3234033,
1674048516,81.4125,81.4125,81.4125,81.4125,371,3234033,
1674048517,81.4125,81.4125,81.4125,81.4125,10,3234033,
1674048518,81.415,81.415,81.415,81.415,260,3234033,
1674048520,81.415,81.415,81.415,81.415,25,3234033,
1674048521,81.415,81.415,81.4125,81.4125,56,3234033,
1674048522,81.4125,81.4125,81.4125,81.4125,4,3234033,
1674048523,81.4125,81.4125,81.4125,81.4125,110,3234033,
1674048526,81.4125,81.415,81.4125,81.415,392,3234033,
1674048527,81.415,81.415,81.415,81.415,1,3234033,
1674048528,81.4175,81.4175,81.4175,81.4175,25,3234033,
1674048530,81.4175,81.4175,81.4175,81.4175,130,3234033,
1674048531,81.42,81.42,81.42,81.42,693,3234033,
1674048532,81.42,81.42,81.42,81.42,400,3234033,
1674048534,81.4225,81.4225,81.4225,81.4225,1,3234033,
1674048535,81.42,81.42,81.42,81.42,113,3234033,
1674048537,81.425,81.425,81.425,81.425,341,3234033,
1674048538,81.4225,81.425,81.4225,81.425,101,3234033,
1674048539,81.425,81.425,81.425,81.425,25,3234033,
1674048540,81.425,81.425,81.425,81.425,0,3234033,
1674048541,81.425,81.425,81.4225,81.4225,321,3234033,
1674048542,81.4225,81.4225,81.42,81.42,1156,3234033,
1674048543,81.42,81.42,81.42,81.42,815,3234033,
1674048545,81.42,81.42,81.42,81.42,5,3234033,
1674048546,81.4175,81.4225,81.4175,81.4225,8,3234033,
1674048547,81.4225,81.4225,81.4225,81.4225,0,3234033,
1674048550,81.42,81.42,81.42,81.42,1000,3234033,
1674048551,81.42,81.42,81.42,81.42,151,3234033,
1674048552,81.42,81.42,81.42,81.42,212,3234033,
1674048553,81.4175,81.4175,81.4175,81.4175,20,3234033,
1674048557,81.42,81.42,81.4175,81.4175,14,3234033,
1674048559,81.42,81.42,81.415,81.415,50,3234033,
1674048560,81.415,81.415,81.4125,81.4125,118,3234033,
1674048561,81.4125,81.415,81.4125,81.415,725,3234033,
1674048562,81.415,81.415,81.415,81.415,1019,3234033,
1674048563,81.415,81.4175,81.415,81.4175,81,3234033,
1674048564,81.4125,81.4125,81.41,81.41,23,3234033,
1674048565,81.41,81.41,81.41,81.41,334,3234033,
1674048566,81.41,81.41,81.405,81.405,136,3234033,
1674048567,81.405,81.4075,81.405,81.4075,96,3234033,
1674048568,81.4075,81.4075,81.405,81.405,129,3234033,
1674048569,81.405,81.405,81.405,81.405,20,3234033,
1674048571,81.41,81.41,81.41,81.41,21,3234033,
1674048574,81.4075,81.4075,81.4025,81.4025,186,3234033,
1674048575,81.4025,81.4075,81.4025,81.4075,899,3234033,
1674048576,81.4075,81.4075,81.4075,81.4075,57,3234033,
1674048578,81.4075,81.4075,81.4075,81.4075,160,3234033,
1674048579,81.405,81.405,81.405,81.405,3,3234033,
1674048582,81.41,81.41,81.41,81.41,51,3234033,
1674048584,81.41,81.4125,81.41,81.4125,230,3231844,
1674048586,81.4125,81.4125,81.4125,81.4125,661,3231844,
1674048587,81.4125,81.4125,81.4125,81.4125,1001,3231844,
1674048589,81.4075,81.41,81.4075,81.41,1001,3231844,
1674048590,81.415,81.415,81.415,81.415,1,3231844,
1674048592,81.4125,81.4125,81.4125,81.4125,6,3231844,
1674048593,81.4125,81.4125,81.4125,81.4125,107,3231844,
1674048597,81.415,81.415,81.415,81.415,51,3231844,
1674048601,81.4125,81.4125,81.4125,81.4125,200,3231844,
1674048602,81.42,81.42,81.42,81.42,3463,3231844,
1674048603,81.42,81.42,81.42,81.42,208,3231844,
1674048606,81.42,81.42,81.42,81.42,7,3231844,
1674048611,81.425,81.425,81.425,81.425,163,3231844,
1674048613,81.42,81.42,81.42,81.42,70,3231844,
1674048614,81.42,81.42,81.42,81.42,963,3231844,
1674048615,81.42,81.42,81.42,81.42,1001,3231844,
1674048616,81.415,81.415,81.415,81.415,3,3231844,
1674048620,81.4125,81.4125,81.4125,81.4125,233,3231844,
1674048623,81.41,81.41,81.41,81.41,125,3231844,
1674048624,81.41,81.41,81.41,81.41,45,3231844,
1674048625,81.41,81.41,81.41,81.41,100,3231844,
1674048629,81.4125,81.4125,81.4125,81.4125,11,3231844,
1674048631,81.4175,81.4175,81.4175,81.4175,444,3231844,
1674048632,81.42,81.42,81.42,81.42,100,3231844,
1674048636,81.4175,81.4175,81.4175,81.4175,300,3231844,
1674048638,81.4175,81.4175,81.4175,81.4175,5,3231844,
1674048640,81.415,81.415,81.415,81.415,2,3231844,
1674048641,81.4175,81.4175,81.4175,81.4175,5,3231844,
1674048643,81.4175,81.4175,81.4175,81.4175,206,3231844,
1674048644,81.4175,81.4175,81.4175,81.4175,13,3231844,
1674048646,81.4175,81.4175,81.4175,81.4175,10,3231844,
1674048648,81.4175,81.4175,81.4175,81.4175,250,3231844,
1674048651,81.415,81.415,81.415,81.415,1,3231844,
1674048653,81.415,81.415,81.415,81.415,3,3231844,
1674048654,81.4175,81.4175,81.4175,81.4175,3,3231844,
1674048656,81.4125,81.4125,81.4125,81.4125,26,3231844,
1674048658,81.415,81.415,81.4125,81.4125,29,3231844,
1674048659,81.4125,81.415,81.4125,81.415,128,3231844,
1674048660,81.415,81.415,81.415,81.415,259,3231844,
1674048661,81.415,81.4175,81.415,81.4175,9,3231844,
1674048662,81.4175,81.4175,81.4175,81.4175,151,3231844,
1674048663,81.4175,81.4175,81.4175,81.4175,200,3231844,
1674048665,81.425,81.425,81.425,81.425,745,3231844,
1674048667,81.42,81.425,81.42,81.425,109,3231844,
1674048668,81.42,81.425,81.42,81.425,165,3231844,
1674048669,81.4275,81.4275,81.425,81.425,612,3231844,
1674048670,81.425,81.425,81.425,81.425,0,3231844,
1674048672,81.4225,81.4275,81.4225,81.4275,55,3231844,
1674048673,81.4275,81.4275,81.425,81.425,20,3231844,
1674048674,81.425,81.425,81.4175,81.4175,1,3231844,
1674048675,81.4175,81.42,81.4175,81.42,627,3231844,
1674048676,81.42,81.42,81.4175,81.4175,70,3231844,
1674048677,81.4175,81.4175,81.4175,81.4175,0,3231844,
1674048679,81.4175,81.4175,81.4175,81.4175,3,3231844,
1674048680,81.415,81.415,81.415,81.415,1,3231844,
1674048682,81.415,81.415,81.4125,81.4125,222,3231844,
1674048683,81.4125,81.4125,81.4125,81.4125,232,3231844,
1674048685,81.41,81.41,81.41,81.41,77,3231844,
1674048686,81.4125,81.4125,81.4125,81.4125,2,3231844,
1674048689,81.4125,81.4125,81.4125,81.4125,171,3231844,
1674048691,81.415,81.415,81.415,81.415,1,3231844,
1674048693,81.415,81.415,81.415,81.415,50,3231844,
1674048694,81.415,81.415,81.415,81.415,1420,3231844,
1674048695,81.4175,81.4175,81.4175,81.4175,149,3231844,
1674048701,81.4175,81.4175,81.4175,81.4175,81,3231844,
1674048702,81.4175,81.4175,81.4175,81.4175,14,3231844,
1674048704,81.4175,81.4175,81.4175,81.4175,3,3231844,
1674048706,81.4175,81.4175,81.4175,81.4175,45,3231844,
1674048707,81.4175,81.42,81.4175,81.42,26,3231844,
1674048708,81.42,81.42,81.42,81.42,0,3231844,
1674048711,81.415,81.42,81.415,81.42,103,3231844,
1674048712,81.42,81.42,81.42,81.42,20,3231844,
1674048713,81.42,81.42,81.42,81.42,40,3231844,
1674048714,81.42,81.42,81.4175,81.4175,274,3231844,
1674048715,81.4175,81.4175,81.4175,81.4175,663,3231844,
1674048717,81.415,81.4175,81.415,81.4175,64,3231844,
1674048718,81.4175,81.42,81.4175,81.42,450,3231844,
1674048719,81.42,81.42,81.42,81.42,6,3231844,
1674048722,81.4225,81.4225,81.4225,81.4225,11,3231844,
1674048727,81.42,81.42,81.42,81.42,100,3231844,
1674048729,81.4225,81.4225,81.4225,81.4225,1,3231844,
1674048730,81.425,81.425,81.425,81.425,1131,3231844,
1674048731,81.4225,81.4225,81.4225,81.4225,20,3231844,
1674048733,81.4225,81.4225,81.4225,81.4225,21,3231844,
1674048734,81.4175,81.4175,81.4175,81.4175,21,3231844,
1674048735,81.4175,81.4175,81.4175,81.4175,7,3231844,
1674048737,81.42,81.42,81.42,81.42,33,3231844,
1674048738,81.42,81.42,81.42,81.42,74,3231844,
1674048739,81.4175,81.4175,81.4175,81.4175,1,3231844,
1674048740,81.42,81.42,81.42,81.42,60,3231844,
1674048742,81.415,81.415,81.415,81.415,105,3231844,
1674048744,81.415,81.415,81.415,81.415,152,3231844,
1674048745,81.4175,81.4175,81.4125,81.4125,28,3231844,
1674048746,81.415,81.415,81.415,81.415,1449,3231844,
1674048747,81.415,81.415,81.415,81.415,123,3231844,
1674048748,81.42,81.42,81.42,81.42,229,3231844,
1674048749,81.4175,81.4175,81.4175,81.4175,5,3231844,
1674048751,81.415,81.415,81.415,81.415,220,3231844,
1674048753,81.415,81.415,81.415,81.415,6,3231844,
1674048754,81.4125,81.4125,81.4125,81.4125,30,3231844,
1674048755,81.4125,81.4125,81.4125,81.4125,96,3231844,
1674048756,81.4125,81.4125,81.4125,81.4125,50,3231844,
1674048760,81.41,81.41,81.41,81.41,51,3232101,
1674048763,81.4125,81.4125,81.4125,81.4125,132,3232101,
1674048764,81.41,81.41,81.41,81.41,100,3232101,
1674048765,81.41,81.41,81.41,81.41,3,3232101,
1674048768,81.4125,81.415,81.4125,81.415,49,3232101,
1674048769,81.415,81.415,81.415,81.415,50,3232101,
1674048771,81.41,81.41,81.41,81.41,834,3232101,
1674048773,81.41,81.41,81.41,81.41,7,3232101,
1674048775,81.405,81.405,81.405,81.405,39,3232101,
1674048776,81.41,81.41,81.41,81.41,21,3232101,
1674048777,81.4075,81.4075,81.4075,81.4075,33,3232101,
1674048779,81.41,81.415,81.41,81.415,15,3232101,
1674048780,81.415,81.4175,81.415,81.4175,164,3232101,
1674048782,81.405,81.4075,81.405,81.4075,152,3232101,
1674048783,81.4075,81.41,81.4075,81.41,129,3232101,
1674048784,81.41,81.41,81.41,81.41,305,3232101,
1674048788,81.4125,81.4125,81.41,81.41,78,3232101,
1674048790,81.4125,81.4125,81.4125,81.4125,63,3232101,
1674048791,81.41,81.41,81.41,81.41,94,3232101,
1674048792,81.41,81.41,81.41,81.41,1,3232101,
1674048794,81.41,81.4125,81.41,81.4125,1300,3232101,
1674048798,81.4175,81.4175,81.4175,81.4175,30,3232101,
1674048801,81.4125,81.415,81.4125,81.415,102,3232101,
1674048802,81.415,81.415,81.4125,81.4125,31,3232101,
1674048804,81.4125,81.4175,81.4125,81.4175,18,3232101,
1674048805,81.4175,81.4175,81.4175,81.4175,10,3232101,
1674048806,81.415,81.415,81.415,81.415,340,3232101,
1674048807,81.4125,81.4125,81.4125,81.4125,50,3232101,
1674048809,81.4175,81.4175,81.4175,81.4175,5,3232101,
1674048811,81.415,81.415,81.415,81.415,2,3232101,
1674048814,81.4125,81.4125,81.4125,81.4125,1,3232101,
1674048815,81.415,81.415,81.415,81.415,135,3232101,
1674048819,81.415,81.415,81.415,81.415,50,3232101,
1674048820,81.415,81.415,81.415,81.415,150,3232101,
1674048821,81.41,81.41,81.41,81.41,5,3232101,
1674048823,81.41,81.41,81.41,81.41,617,3232101,
1674048828,81.4125,81.4125,81.4125,81.4125,18,3232101,
1674048832,81.4075,81.4075,81.405,81.405,180,3232101,
1674048833,81.4075,81.4075,81.4075,81.4075,199,3232101,
1674048834,81.405,81.405,81.405,81.405,109,3232101,
1674048836,81.405,81.405,81.405,81.405,2,3232101,
1674048838,81.4025,81.4025,81.4025,81.4025,7,3232101,
1674048840,81.405,81.405,81.405,81.405,404,3232101,
1674048841,81.4,81.4,81.4,81.4,547,3232101,
1674048842,81.3975,81.3975,81.3975,81.3975,1236,3232101,
1674048843,81.4,81.4,81.4,81.4,657,3232101,
1674048845,81.3975,81.4,81.3975,81.4,224,3232101,
1674048846,81.4,81.4,81.4,81.4,465,3232101,
1674048847,81.4,81.4,81.4,81.4,2,3232101,
1674048849,81.3975,81.4,81.3975,81.4,254,3232101,
1674048850,81.4,81.4,81.4,81.4,51,3232101,
1674048851,81.395,81.3975,81.395,81.3975,284,3232101,
1674048852,81.3975,81.3975,81.3975,81.3975,767,3232101,
1674048855,81.4,81.4,81.4,81.4,216,3232101,
1674048857,81.4025,81.4025,81.4,81.4,368,3232101,
1674048858,81.4,81.4,81.4,81.4,207,3232101,
1674048860,81.3975,81.3975,81.3975,81.3975,12,3232101,
1674048863,81.4,81.4,81.3975,81.3975,158,3232101,
1674048864,81.3975,81.3975,81.3975,81.3975,8,3232101,
1674048868,81.395,81.395,81.395,81.395,464,3232101,
1674048869,81.395,81.395,81.395,81.395,163,3232101,
1674048871,81.4,81.4,81.4,81.4,15,3232101,
1674048872,81.395,81.3975,81.395,81.3975,7,3232101,
1674048873,81.3975,81.3975,81.3975,81.3975,80,3232101,
1674048874,81.3975,81.3975,81.3975,81.3975,6,3232101,
1674048876,81.3975,81.3975,81.3975,81.3975,20,3232101,
1674048877,81.3975,81.3975,81.3975,81.3975,168,3232101,
1674048878,81.3975,81.3975,81.3975,81.3975,2,3232101,
1674048880,81.4,81.4,81.4,81.4,105,3232101,
1674048882,81.4,81.4,81.4,81.4,10,3232101,
1674048885,81.4,81.4,81.4,81.4,84,3232101,
1674048889,81.4025,81.4025,81.4025,81.4025,125,3232101,
1674048891,81.4025,81.4025,81.4025,81.4025,2,3232101,
1674048893,81.4025,81.4025,81.4025,81.4025,300,3232101,
1674048895,81.4,81.4,81.4,81.4,131,3232101,
1674048897,81.4025,81.4025,81.4025,81.4025,200,3232101,
1674048899,81.405,81.405,81.405,81.405,538,3232101,
1674048901,81.4075,81.4075,81.4075,81.4075,100,3232101,
1674048903,81.4075,81.4075,81.4075,81.4075,111,3232101,
1674048904,81.4075,81.4075,81.4075,81.4075,25,3232101,
1674048905,81.4075,81.4075,81.4075,81.4075,31,3232101,
1674048906,81.405,81.4075,81.405,81.4075,281,3232101,
1674048908,81.4075,81.4075,81.4075,81.4075,22,3232101,
1674048911,81.4075,81.4075,81.4075,81.4075,4,3232101,
1674048914,81.4075,81.4075,81.4075,81.4075,35,3232101,
1674048915,81.4075,81.4075,81.405,81.405,251,3232101,
1674048916,81.405,81.405,81.405,81.405,0,3232101,
1674048920,81.4075,81.4075,81.4075,81.4075,1,3232101,
1674048924,81.4075,81.4125,81.4075,81.4125,111,3232101,
1674048925,81.4125,81.4125,81.4125,81.4125,71,3232101,
1674048927,81.4125,81.4125,81.4125,81.4125,11,3232101,
1674048929,81.41,81.4125,81.41,81.4125,48,3232101,
1674048930,81.4125,81.4125,81.4125,81.4125,0,3232101,
1674048934,81.4125,81.4125,81.4125,81.4125,155,3232101,
1674048936,81.4125,81.4125,81.4125,81.4125,206,3232101,
1674048937,81.41,81.41,81.41,81.41,16,3232101,
1674048938,81.4125,81.4125,81.41,81.41,269,3232101,
1674048939,81.41,81.41,81.41,81.41,100,3232101,
1674048942,81.41,81.41,81.41,81.41,1,3232507,
1674048946,81.41,81.41,81.41,81.41,87,3232507,
1674048953,81.405,81.405,81.405,81.405,410,3232507,
1674048955,81.405,81.405,81.405,81.405,125,3232507,
1674048957,81.405,81.405,81.405,81.405,20,3232507,
1674048960,81.405,81.405,81.405,81.405,299,3232507,
1674048963,81.4025,81.4025,81.4025,81.4025,698,3232507,
1674048964,81.405,81.405,81.405,81.405,132,3232507,
1674048965,81.4,81.4,81.4,81.4,256,3232507,
1674048966,81.4025,81.4025,81.4025,81.4025,1,3232507,
1674048967,81.4025,81.4025,81.4025,81.4025,1,3232507,
1674048968,81.3975,81.3975,81.3975,81.3975,801,3232507,
1674048969,81.3975,81.3975,81.3975,81.3975,31,3232507,
1674048972,81.3975,81.3975,81.3975,81.3975,4,3232507,
1674048974,81.395,81.395,81.395,81.395,22,3232507,
1674048975,81.395,81.395,81.395,81.395,10,3232507,
1674048980,81.395,81.395,81.395,81.395,43,3232507,
1674048982,81.4,81.4,81.4,81.4,234,3232507,
1674048985,81.3975,81.3975,81.395,81.395,8,3232507,
1674048986,81.395,81.395,81.395,81.395,20,3232507,
1674048990,81.4,81.4,81.4,81.4,11,3232507,
1674048991,81.4,81.4,81.4,81.4,170,3232507,
1674048992,81.4,81.4,81.395,81.395,30,3232507,
1674048993,81.395,81.3975,81.395,81.3975,17,3232507,
1674048994,81.3975,81.3975,81.3975,81.3975,50,3232507,
1674048997,81.4,81.4,81.4,81.4,201,3232507,
1674049000,81.4025,81.405,81.4025,81.405,19,3232507,
1674049001,81.405,81.4075,81.405,81.4075,325,3232507,
1674049002,81.4075,81.4075,81.4075,81.4075,20,3232507,
1674049005,81.4025,81.4025,81.4025,81.4025,15,3232507,
1674049007,81.405,81.405,81.405,81.405,200,3232507,
1674049008,81.405,81.405,81.405,81.405,234,3232507,
1674049010,81.4,81.4,81.4,81.4,1020,3232507,
1674049011,81.4,81.4,81.4,81.4,1029,3232507,
1674049013,81.4025,81.4025,81.4025,81.4025,2,3232507,
1674049015,81.4,81.4,81.4,81.4,311,3232507,
1674049016,81.3975,81.3975,81.3975,81.3975,143,3232507,
1674049017,81.395,81.395,81.395,81.395,2,3232507,
1674049020,81.3975,81.3975,81.3975,81.3975,200,3232507,
1674049021,81.395,81.395,81.395,81.395,517,3232507,
1674049023,81.3925,81.3925,81.3925,81.3925,257,3232507,
1674049026,81.3925,81.3925,81.3925,81.3925,1,3232507,
1674049027,81.395,81.395,81.3925,81.3925,40,3232507,
1674049028,81.39,81.39,81.39,81.39,634,3232507,
1674049030,81.3875,81.3925,81.3875,81.3925,126,3232507,
1674049031,81.39,81.39,81.3875,81.3875,244,3232507,
1674049033,81.39,81.39,81.39,81.39,561,3232507,
1674049037,81.3925,81.3925,81.3925,81.3925,6,3232507,
1674049038,81.3925,81.3925,81.3925,81.3925,1,3232507,
1674049040,81.3925,81.3925,81.3925,81.3925,5,3232507,
1674049041,81.3925,81.3925,81.3925,81.3925,37,3232507,
1674049043,81.3925,81.3925,81.3925,81.3925,2,3232507,
1674049045,81.3925,81.3925,81.39,81.39,795,3232507,
1674049047,81.39,81.39,81.39,81.39,1,3232507,
1674049048,81.3925,81.3925,81.3925,81.3925,1,3232507,
1674049050,81.3875,81.3875,81.3875,81.3875,113,3232507,
1674049052,81.3875,81.3875,81.3875,81.3875,52,3232507,
1674049053,81.3875,81.3875,81.385,81.385,669,3232507,
1674049054,81.3825,81.3875,81.3825,81.3875,1744,3232507,
1674049056,81.385,81.3875,81.385,81.3875,348,3232507,
1674049058,81.39,81.39,81.39,81.39,200,3232507,
1674049061,81.39,81.39,81.39,81.39,11,3232507,
1674049062,81.39,81.39,81.39,81.39,50,3232507,
1674049063,81.39,81.39,81.39,81.39,3,3232507,
1674049064,81.3925,81.3925,81.3925,81.3925,52,3232507,
1674049066,81.395,81.395,81.395,81.395,16,3232507,
1674049068,81.395,81.395,81.395,81.395,11,3232507,
1674049069,81.395,81.395,81.395,81.395,5,3232507,
1674049074,81.3925,81.3925,81.3925,81.3925,1,3232507,
1674049075,81.39,81.3925,81.39,81.3925,40,3232507,
1674049076,81.3925,81.3925,81.3925,81.3925,11,3232507,
1674049078,81.3925,81.3925,81.3925,81.3925,1,3232507,
1674049079,81.3925,81.3925,81.3925,81.3925,1,3232507,
1674049080,81.39,81.39,81.3875,81.3875,962,3232507,
1674049081,81.3875,81.3875,81.385,81.385,71,3232507,
1674049083,81.3875,81.3875,81.385,81.385,60,3232507,
1674049084,81.385,81.385,81.38,81.38,873,3232507,
1674049085,81.3775,81.38,81.3775,81.38,1073,3232507,
1674049086,81.3825,81.385,81.3825,81.385,1928,3232507,
1674049087,81.385,81.385,81.385,81.385,946,3232507,
1674049088,81.385,81.385,81.385,81.385,81,3232507,
1674049089,81.3825,81.3825,81.3825,81.3825,1003,3232507,
1674049090,81.38,81.3825,81.38,81.3825,71,3232507,
1674049091,81.385,81.385,81.385,81.385,20,3232507,
1674049093,81.3825,81.3825,81.3825,81.3825,1,3232507,
1674049094,81.3825,81.3825,81.3825,81.3825,25,3232507,
1674049095,81.38,81.38,81.38,81.38,1,3232507,
1674049096,81.385,81.385,81.385,81.385,1091,3232507,
1674049098,81.38,81.38,81.3775,81.3775,338,3232507,
1674049099,81.3775,81.3775,81.3775,81.3775,271,3232507,
1674049100,81.3775,81.3775,81.3775,81.3775,1,3232507,
1674049101,81.38,81.38,81.3775,81.3775,1263,3232507,
1674049102,81.3775,81.3775,81.3775,81.3775,484,3232507,
1674049103,81.375,81.3775,81.375,81.3775,520,3232507,
1674049104,81.38,81.38,81.38,81.38,325,3232507,
1674049106,81.38,81.38,81.38,81.38,5,3232507,
1674049107,81.3775,81.38,81.3775,81.38,108,3232507,
1674049109,81.38,81.38,81.38,81.38,100,3232507,
1674049110,81.38,81.38,81.38,81.38,200,3232507,
1674049111,81.3825,81.3825,81.3825,81.3825,37,3232507,
1674049112,81.38,81.385,81.38,81.385,106,3232507,
1674049114,81.38,81.38,81.38,81.38,4,3232507,
1674049115,81.385,81.385,81.385,81.385,22,3232507,
1674049116,81.3875,81.3875,81.3825,81.3825,589,3232507,
1674049117,81.3875,81.3875,81.3875,81.3875,404,3232507,
1674049118,81.385,81.385,81.385,81.385,18,3232507,
1674049119,81.39,81.39,81.39,81.39,58,3232507,
1674049120,81.3875,81.3875,81.385,81.385,1141,3232507,
1674049121,81.385,81.385,81.385,81.385,6805,3232507,
1674049122,81.385,81.385,81.385,81.385,1214,3232507,
1674049123,81.3825,81.3825,81.38,81.38,338,3234616,
1674049124,81.38,81.38,81.38,81.38,3,3234616,
1674049126,81.38,81.38,81.38,81.38,477,3234616,
1674049127,81.38,81.38,81.38,81.38,456,3234616,
1674049128,81.38,81.3825,81.38,81.3825,501,3234616,
1674049129,81.3775,81.3825,81.3775,81.3825,2300,3234616,
1674049130,81.38,81.38,81.38,81.38,1,3234616,
1674049132,81.385,81.385,81.3825,81.3825,52,3234616,
1674049133,81.3825,81.3825,81.3825,81.3825,9,3234616,
1674049136,81.385,81.385,81.3825,81.3825,1008,3234616,
1674049137,81.3825,81.385,81.3825,81.385,1771,3234616,
1674049139,81.385,81.385,81.3825,81.3825,1115,3234616,
1674049140,81.3825,81.3825,81.3825,81.3825,605,3234616,
1674049141,81.3875,81.3875,81.3875,81.3875,307,3234616,
1674049143,81.3825,81.385,81.3825,81.385,1122,3234616,
1674049146,81.3875,81.3875,81.3875,81.3875,205,3234616,
1674049147,81.3875,81.3875,81.3875,81.3875,912,3234616,
1674049149,81.3875,81.3875,81.3875,81.3875,1,3234616,
1674049152,81.3825,81.3825,81.3825,81.3825,152,3234616,
1674049154,81.3825,81.385,81.3825,81.385,1166,3234616,
1674049157,81.385,81.385,81.385,81.385,321,3234616,
1674049161,81.39,81.39,81.39,81.39,231,3234616,
1674049162,81.3875,81.3875,81.3875,81.3875,1,3234616,
1674049163,81.3875,81.3875,81.3875,81.3875,9,3234616,
1674049170,81.3875,81.3875,81.3875,81.3875,100,3234616,
1674049173,81.3925,81.3925,81.39,81.39,393,3234616,
1674049175,81.39,81.39,81.39,81.39,1001,3234616,
1674049176,81.3925,81.3925,81.3925,81.3925,3,3234616,
1674049180,81.3875,81.3875,81.3875,81.3875,4,3234616,
1674049181,81.39,81.39,81.39,81.39,90,3234616,
1674049183,81.3875,81.3875,81.3875,81.3875,105,3234616,
1674049184,81.3875,81.3875,81.3875,81.3875,200,3234616,
1674049186,81.395,81.395,81.395,81.395,715,3234616,
1674049188,81.3925,81.3925,81.3925,81.3925,41,3234616,
1674049192,81.3925,81.3925,81.3925,81.3925,250,3234616,
1674049193,81.3925,81.3925,81.3925,81.3925,78,3234616,
1674049194,81.3975,81.3975,81.3925,81.3925,949,3234616,
1674049198,81.3975,81.4,81.3975,81.4,1288,3234616,
1674049200,81.3975,81.4,81.3975,81.4,449,3234616,
1674049201,81.4,81.4,81.4,81.4,7,3234616,
1674049202,81.3975,81.3975,81.3975,81.3975,16,3234616,
1674049203,81.3975,81.4,81.3975,81.4,31,3234616,
1674049204,81.4,81.4075,81.4,81.4075,16,3234616,
1674049205,81.4075,81.4075,81.4075,81.4075,745,3234616,
1674049206,81.4075,81.4075,81.4075,81.4075,5,3234616,
1674049207,81.405,81.405,81.405,81.405,214,3234616,
1674049210,81.4025,81.4025,81.4025,81.4025,20,3234616,
1674049211,81.4,81.4,81.4,81.4,60,3234616,
1674049213,81.4025,81.4025,81.4025,81.4025,50,3234616,
1674049216,81.4025,81.4025,81.4025,81.4025,12,3234616,
1674049217,81.4025,81.4025,81.4025,81.4025,50,3234616,
1674049218,81.4025,81.4025,81.4025,81.4025,2,3234616,
1674049220,81.405,81.405,81.405,81.405,61,3234616,
1674049223,81.3975,81.3975,81.3975,81.3975,1028,3234616,
1674049224,81.3975,81.3975,81.3975,81.3975,65,3234616,
1674049226,81.3975,81.3975,81.395,81.395,20,3234616,
1674049227,81.395,81.395,81.395,81.395,0,3234616,
1674049228,81.395,81.395,81.395,81.395,1,3234616,
1674049229,81.395,81.395,81.395,81.395,101,3234616,
1674049232,81.4,81.4025,81.4,81.4025,100,3234616,
1674049233,81.4025,81.4025,81.4025,81.4025,331,3234616,
1674049234,81.4,81.4,81.4,81.4,186,3234616,
1674049236,81.3975,81.4,81.3975,81.4,3,3234616,
1674049238,81.4,81.4,81.4,81.4,134,3234616,
1674049239,81.3975,81.3975,81.3975,81.3975,10,3234616,
1674049241,81.3975,81.3975,81.3975,81.3975,2,3234616,
1674049244,81.4,81.4,81.4,81.4,10,3234616,
1674049245,81.3975,81.3975,81.3975,81.3975,1,3234616,
1674049246,81.3975,81.3975,81.3975,81.3975,3,3234616,
1674049250,81.4,81.4,81.4,81.4,684,3234616,
1674049251,81.4,81.4025,81.4,81.4025,29,3234616,
1674049256,81.4,81.4,81.4,81.4,2,3234616,
1674049258,81.4,81.4,81.4,81.4,48,3234616,
1674049259,81.4,81.4,81.4,81.4,0,3234616,
1674049260,81.4,81.4,81.395,81.395,8,3234616,
1674049261,81.395,81.395,81.395,81.395,1,3234616,
1674049263,81.3975,81.4,81.3975,81.4,12,3234616,
1674049264,81.4,81.4,81.4,81.4,118,3234616,
1674049265,81.4,81.4,81.4,81.4,110,3234616,
1674049266,81.4,81.4,81.3975,81.3975,50,3234616,
1674049267,81.3975,81.3975,81.3975,81.3975,1,3234616,
1674049269,81.4025,81.4025,81.4025,81.4025,1,3234616,
1674049272,81.405,81.405,81.405,81.405,621,3234616,
1674049273,81.4,81.4,81.4,81.4,456,3234616,
1674049275,81.4,81.4,81.4,81.4,10,3234616,
1674049276,81.3975,81.3975,81.3975,81.3975,1,3234616,
1674049278,81.3975,81.3975,81.3975,81.3975,80,3234616,
1674049279,81.4,81.4,81.4,81.4,100,3234616,
1674049282,81.4,81.4,81.3975,81.3975,13,3234616,
1674049284,81.3975,81.3975,81.3975,81.3975,5,3234616,
1674049286,81.395,81.395,81.395,81.395,1,3234616,
1674049287,81.395,81.395,81.395,81.395,1,3234616,
